date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:59:40	4400/4400	---M-Z	200	added ('OK')	text/html	etag:%2213c0c3-1130-ff090d00%22	http://www.freeos.com/guides/lsst/ch02sec02.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec02.html	(from http://www.freeos.com/guides/lsst/)
22:59:41	2169/2169	---M-Z	200	added ('OK')	text/html	etag:%2213c0ac-879-ff090d00%22	http://www.freeos.com/guides/lsst/ch02sec03.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec03.html	(from http://www.freeos.com/guides/lsst/)
22:59:41	3144/3144	---M-Z	200	added ('OK')	text/html	etag:%2213c082-c48-ff090d00%22	http://www.freeos.com/guides/lsst/ch02sec04.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec04.html	(from http://www.freeos.com/guides/lsst/)
22:59:42	3238/3238	---M-Z	200	added ('OK')	text/html	etag:%2213c090-ca6-ff184f40%22	http://www.freeos.com/guides/lsst/ch02sec05.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec05.html	(from http://www.freeos.com/guides/lsst/)
22:59:43	2386/2386	---M-Z	200	added ('OK')	text/html	etag:%2213c0b8-952-ff184f40%22	http://www.freeos.com/guides/lsst/ch02sec06.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec06.html	(from http://www.freeos.com/guides/lsst/)
22:59:43	2757/2757	---M-Z	200	added ('OK')	text/html	etag:%2213c08b-ac5-ff184f40%22	http://www.freeos.com/guides/lsst/ch02sec07.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec07.html	(from http://www.freeos.com/guides/lsst/)
22:59:44	2509/2509	---M-Z	200	added ('OK')	text/html	etag:%2213c08e-9cd-ff184f40%22	http://www.freeos.com/guides/lsst/ch02sec08.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec08.html	(from http://www.freeos.com/guides/lsst/)
22:59:44	3071/3071	---M-Z	200	added ('OK')	text/html	etag:%2213c0b0-bff-ff279180%22	http://www.freeos.com/guides/lsst/ch02sec09.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec09.html	(from http://www.freeos.com/guides/lsst/)
22:59:45	2478/2478	---M-Z	200	added ('OK')	text/html	etag:%2213c07b-9ae-ff184f40%22	http://www.freeos.com/guides/lsst/ch02sec10.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec10.html	(from http://www.freeos.com/guides/lsst/)
22:59:46	5606/5606	---M-Z	200	added ('OK')	text/html	etag:%2213c05c-15e6-ff279180%22	http://www.freeos.com/guides/lsst/ch02sec11.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec11.html	(from http://www.freeos.com/guides/lsst/)
22:59:46	1991/1991	---M-Z	200	added ('OK')	text/html	etag:%2213c0aa-7c7-ff279180%22	http://www.freeos.com/guides/lsst/ch02sec12.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec12.html	(from http://www.freeos.com/guides/lsst/)
22:59:47	3825/3825	---M-Z	200	added ('OK')	text/html	etag:%2213c07a-ef1-ff279180%22	http://www.freeos.com/guides/lsst/ch02sec13.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec13.html	(from http://www.freeos.com/guides/lsst/)
22:59:48	7323/7323	---M-Z	200	added ('OK')	text/html	etag:%2213c079-1c9b-ff279180%22	http://www.freeos.com/guides/lsst/ch02sec14.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec14.html	(from http://www.freeos.com/guides/lsst/)
22:59:48	4550/4550	---M-Z	200	added ('OK')	text/html	etag:%2213c081-11c6-ff36d3c0%22	http://www.freeos.com/guides/lsst/ch02sec15.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec15.html	(from http://www.freeos.com/guides/lsst/)
22:59:49	3671/3671	---M-Z	200	added ('OK')	text/html	etag:%2213c096-e57-ff36d3c0%22	http://www.freeos.com/guides/lsst/ch02sec16.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec16.html	(from http://www.freeos.com/guides/lsst/)
22:59:49	2619/2619	---M-Z	200	added ('OK')	text/html	etag:%2213c09e-a3b-ff36d3c0%22	http://www.freeos.com/guides/lsst/ch02sec17.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec17.html	(from http://www.freeos.com/guides/lsst/)
22:59:50	2075/2075	---M-Z	200	added ('OK')	text/html	etag:%2213c092-81b-ff36d3c0%22	http://www.freeos.com/guides/lsst/ch02sec18.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec18.html	(from http://www.freeos.com/guides/lsst/)
22:59:50	2513/2513	---M-Z	200	added ('OK')	text/html	etag:%2213c07c-9d1-ff36d3c0%22	http://www.freeos.com/guides/lsst/ch02sec19.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec19.html	(from http://www.freeos.com/guides/lsst/)
22:59:51	5109/5109	---M-Z	200	added ('OK')	text/html	etag:%2213c0ca-13f5-ff36d3c0%22	http://www.freeos.com/guides/lsst/ch02sec20.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch02sec20.html	(from http://www.freeos.com/guides/lsst/)
22:59:51	5922/5922	---M-Z	200	added ('OK')	text/html	etag:%2213c083-1722-ff461600%22	http://www.freeos.com/guides/lsst/ch03.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch03.html	(from http://www.freeos.com/guides/lsst/)
22:59:52	4636/4636	---M-Z	200	added ('OK')	text/html	etag:%2213c085-121c-ff461600%22	http://www.freeos.com/guides/lsst/ch03sec01.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch03sec01.html	(from http://www.freeos.com/guides/lsst/)
22:59:53	6943/6943	---M-Z	200	added ('OK')	text/html	etag:%2213c07e-1b1f-ff461600%22	http://www.freeos.com/guides/lsst/ch03sec02.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch03sec02.html	(from http://www.freeos.com/guides/lsst/)
22:59:53	6556/6556	---M-Z	200	added ('OK')	text/html	etag:%2213c0b9-199c-ff555840%22	http://www.freeos.com/guides/lsst/ch03sec03.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch03sec03.html	(from http://www.freeos.com/guides/lsst/)
22:59:54	3563/3563	---M-Z	200	added ('OK')	text/html	etag:%2213c07f-deb-ff555840%22	http://www.freeos.com/guides/lsst/ch03sec04.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch03sec04.html	(from http://www.freeos.com/guides/lsst/)
22:59:56	2238/2238	---M-Z	200	added ('OK')	text/html	etag:%2213c074-8be-ff555840%22	http://www.freeos.com/guides/lsst/ch03sec05.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch03sec05.html	(from http://www.freeos.com/guides/lsst/)
22:59:57	10603/10603	---M-Z	200	added ('OK')	text/html	etag:%2213c088-296b-ff555840%22	http://www.freeos.com/guides/lsst/ch03sec06.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch03sec06.html	(from http://www.freeos.com/guides/lsst/)
22:59:57	4398/4398	---M-Z	200	added ('OK')	text/html	etag:%2213c0b6-112e-ff555840%22	http://www.freeos.com/guides/lsst/ch03sec07.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch03sec07.html	(from http://www.freeos.com/guides/lsst/)
22:59:58	4713/4713	---M-Z	200	added ('OK')	text/html	etag:%2213c0c9-1269-ff649a80%22	http://www.freeos.com/guides/lsst/ch03sec08.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch03sec08.html	(from http://www.freeos.com/guides/lsst/)
22:59:59	3041/3041	---M-Z	200	added ('OK')	text/html	etag:%2213c0bd-be1-ff649a80%22	http://www.freeos.com/guides/lsst/ch03sec09.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch03sec09.html	(from http://www.freeos.com/guides/lsst/)
22:59:59	1939/1939	---M-Z	200	added ('OK')	text/html	etag:%2213c07d-793-ff649a80%22	http://www.freeos.com/guides/lsst/ch04.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04.html	(from http://www.freeos.com/guides/lsst/)
23:00:00	2520/2520	---M-Z	200	added ('OK')	text/html	etag:%2213c09f-9d8-ff649a80%22	http://www.freeos.com/guides/lsst/ch04sec1.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec1.html	(from http://www.freeos.com/guides/lsst/)
23:00:01	4999/4999	---M-Z	200	added ('OK')	text/html	etag:%2213c08d-1387-ff73dcc0%22	http://www.freeos.com/guides/lsst/ch04sec2.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec2.html	(from http://www.freeos.com/guides/lsst/)
23:00:02	2814/2814	---M-Z	200	added ('OK')	text/html	etag:%2213c0b1-afe-ff831f00%22	http://www.freeos.com/guides/lsst/ch04sec3.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec3.html	(from http://www.freeos.com/guides/lsst/)
23:00:02	6804/6804	---M-Z	200	added ('OK')	text/html	etag:%2213c08c-1a94-ff831f00%22	http://www.freeos.com/guides/lsst/ch04sec4.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec4.html	(from http://www.freeos.com/guides/lsst/)
23:00:03	7941/7941	---M-Z	200	added ('OK')	text/html	etag:%2213c0c8-1f05-ff831f00%22	http://www.freeos.com/guides/lsst/ch04sec5.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec5.html	(from http://www.freeos.com/guides/lsst/)
23:00:04	7493/7493	---M-Z	200	added ('OK')	text/html	etag:%2213c053-1d45-ff831f00%22	http://www.freeos.com/guides/lsst/ch04sec6.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec6.html	(from http://www.freeos.com/guides/lsst/)
23:00:04	4429/4429	---M-Z	200	added ('OK')	text/html	etag:%2213c0a6-114d-ff926140%22	http://www.freeos.com/guides/lsst/ch04sec7.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec7.html	(from http://www.freeos.com/guides/lsst/)
23:00:05	2452/2452	---M-Z	200	added ('OK')	text/html	etag:%2213c0c1-994-ff926140%22	http://www.freeos.com/guides/lsst/ch04sec8.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec8.html	(from http://www.freeos.com/guides/lsst/)
23:00:06	3804/3804	---M-Z	200	added ('OK')	text/html	etag:%2213c0bf-edc-ff926140%22	http://www.freeos.com/guides/lsst/ch04sec9.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec9.html	(from http://www.freeos.com/guides/lsst/)
23:00:06	3632/3632	---M-Z	200	added ('OK')	text/html	etag:%2213c0a4-e30-ff73dcc0%22	http://www.freeos.com/guides/lsst/ch04sec10.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec10.html	(from http://www.freeos.com/guides/lsst/)
23:00:07	5460/5460	---M-Z	200	added ('OK')	text/html	etag:%2213c005-1554-ff73dcc0%22	http://www.freeos.com/guides/lsst/ch04sec11.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec11.html	(from http://www.freeos.com/guides/lsst/)
23:00:08	8814/8814	---M-Z	200	added ('OK')	text/html	etag:%2213c086-226e-ff73dcc0%22	http://www.freeos.com/guides/lsst/ch04sec12.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec12.html	(from http://www.freeos.com/guides/lsst/)
23:00:08	9469/9469	---M-Z	200	added ('OK')	text/html	etag:%2213c06b-24fd-ff73dcc0%22	http://www.freeos.com/guides/lsst/ch04sec14.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec14.html	(from http://www.freeos.com/guides/lsst/)
23:00:09	5466/5466	---M-Z	200	added ('OK')	text/html	etag:%2213c009-155a-ff73dcc0%22	http://www.freeos.com/guides/lsst/ch04sec13.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch04sec13.html	(from http://www.freeos.com/guides/lsst/)
23:00:10	2175/2175	---M-Z	200	added ('OK')	text/html	etag:%2213c046-87f-ff926140%22	http://www.freeos.com/guides/lsst/ch05.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch05.html	(from http://www.freeos.com/guides/lsst/)
23:00:11	2939/2939	---M-Z	200	added ('OK')	text/html	etag:%2213c097-b7b-ff926140%22	http://www.freeos.com/guides/lsst/ch05sec01.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch05sec01.html	(from http://www.freeos.com/guides/lsst/)
23:00:12	3306/3306	---M-Z	200	added ('OK')	text/html	etag:%2213c0b2-cea-ff926140%22	http://www.freeos.com/guides/lsst/ch05sec02.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch05sec02.html	(from http://www.freeos.com/guides/lsst/)
23:00:12	2903/2903	---M-Z	200	added ('OK')	text/html	etag:%2213c073-b57-ffa1a380%22	http://www.freeos.com/guides/lsst/ch05sec03.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch05sec03.html	(from http://www.freeos.com/guides/lsst/)
23:00:14	2586/2586	---M-Z	200	added ('OK')	text/html	etag:%2213c09b-a1a-ffa1a380%22	http://www.freeos.com/guides/lsst/ch05sec04.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch05sec04.html	(from http://www.freeos.com/guides/lsst/)
23:00:15	3146/3146	---M-Z	200	added ('OK')	text/html	etag:%2213c068-c4a-ffa1a380%22	http://www.freeos.com/guides/lsst/ch05sec05.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch05sec05.html	(from http://www.freeos.com/guides/lsst/)
23:00:16	3298/3298	---M-Z	200	added ('OK')	text/html	etag:%2213c094-ce2-ffa1a380%22	http://www.freeos.com/guides/lsst/ch05sec06.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch05sec06.html	(from http://www.freeos.com/guides/lsst/)
23:00:16	3041/3041	---M-Z	200	added ('OK')	text/html	etag:%2213c0ab-be1-ffb0e5c0%22	http://www.freeos.com/guides/lsst/ch05sec07.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch05sec07.html	(from http://www.freeos.com/guides/lsst/)
23:00:17	2942/2942	---M-Z	200	added ('OK')	text/html	etag:%2213c084-b7e-ffb0e5c0%22	http://www.freeos.com/guides/lsst/ch05sec08.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch05sec08.html	(from http://www.freeos.com/guides/lsst/)
23:00:18	2620/2620	---M-Z	200	added ('OK')	text/html	etag:%2213c089-a3c-ffb0e5c0%22	http://www.freeos.com/guides/lsst/ch05sec09.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch05sec09.html	(from http://www.freeos.com/guides/lsst/)
23:00:19	3494/3494	---M-Z	200	added ('OK')	text/html	etag:%2213c09a-da6-ffb0e5c0%22	http://www.freeos.com/guides/lsst/ch06.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06.html	(from http://www.freeos.com/guides/lsst/)
23:00:20	2471/2471	---M-Z	200	added ('OK')	text/html	etag:%2213c0c2-9a7-ffb0e5c0%22	http://www.freeos.com/guides/lsst/ch06sec01.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec01.html	(from http://www.freeos.com/guides/lsst/)
23:00:20	3565/3565	---M-Z	200	added ('OK')	text/html	etag:%2213c0a0-ded-ffb0e5c0%22	http://www.freeos.com/guides/lsst/ch06sec02.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec02.html	(from http://www.freeos.com/guides/lsst/)
23:00:21	1935/1935	---M-Z	200	added ('OK')	text/html	etag:%2213c080-78f-ffc02800%22	http://www.freeos.com/guides/lsst/ch06sec03.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec03.html	(from http://www.freeos.com/guides/lsst/)
23:00:22	2790/2790	---M-Z	200	added ('OK')	text/html	etag:%2213c052-ae6-ffc02800%22	http://www.freeos.com/guides/lsst/ch06sec04.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec04.html	(from http://www.freeos.com/guides/lsst/)
23:00:22	3226/3226	---M-Z	200	added ('OK')	text/html	etag:%2213c06d-c9a-ffc02800%22	http://www.freeos.com/guides/lsst/ch06sec05.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec05.html	(from http://www.freeos.com/guides/lsst/)
23:00:23	6281/6281	---M-Z	200	added ('OK')	text/html	etag:%2213c06f-1889-ffc02800%22	http://www.freeos.com/guides/lsst/ch06sec06.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec06.html	(from http://www.freeos.com/guides/lsst/)
23:00:24	2028/2028	---M-Z	200	added ('OK')	text/html	etag:%2213c093-7ec-ffc02800%22	http://www.freeos.com/guides/lsst/ch06sec07.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec07.html	(from http://www.freeos.com/guides/lsst/)
23:00:26	4875/4875	---M-Z	200	added ('OK')	text/html	etag:%2213c0af-130b-ffcf6a40%22	http://www.freeos.com/guides/lsst/ch06sec08.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec08.html	(from http://www.freeos.com/guides/lsst/)
23:00:28	6268/6268	---M-Z	200	added ('OK')	text/html	etag:%2213c0c0-187c-ffcf6a40%22	http://www.freeos.com/guides/lsst/ch06sec09.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec09.html	(from http://www.freeos.com/guides/lsst/)
23:00:28	2496/2496	---M-Z	200	added ('OK')	text/html	etag:%2213c0bb-9c0-ffcf6a40%22	http://www.freeos.com/guides/lsst/ch06sec10.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec10.html	(from http://www.freeos.com/guides/lsst/)
23:00:29	3335/3335	---M-Z	200	added ('OK')	text/html	etag:%2213c0c6-d07-ffcf6a40%22	http://www.freeos.com/guides/lsst/ch06sec11.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch06sec11.html	(from http://www.freeos.com/guides/lsst/)
23:00:29	3837/3837	---M-Z	200	added ('OK')	text/html	etag:%2213c09d-efd-ffdeac80%22	http://www.freeos.com/guides/lsst/ch07.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch07.html	(from http://www.freeos.com/guides/lsst/)
23:00:30	6411/6411	---M-Z	200	added ('OK')	text/html	etag:%2213c09c-190b-ffdeac80%22	http://www.freeos.com/guides/lsst/ch07sec01.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch07sec01.html	(from http://www.freeos.com/guides/lsst/)
23:00:31	3663/3663	---M-Z	200	added ('OK')	text/html	etag:%2213c0cb-e4f-ffdeac80%22	http://www.freeos.com/guides/lsst/ch07sec02.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch07sec02.html	(from http://www.freeos.com/guides/lsst/)
23:00:32	2781/2781	---M-Z	200	added ('OK')	text/html	etag:%2213c0c4-add-ffdeac80%22	http://www.freeos.com/guides/lsst/ch07sec03.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch07sec03.html	(from http://www.freeos.com/guides/lsst/)
23:00:32	6942/6942	---M-Z	200	added ('OK')	text/html	etag:%2213c0b5-1b1e-ffdeac80%22	http://www.freeos.com/guides/lsst/ch07sec04.html	D:/Website%20Copier/shell%20script%202/shell%20script/www.freeos.com/guides/lsst/ch07sec04.html	(from http://www.freeos.com/guides/lsst/)
